Year,State,Crop Name,Yield (Tons/Acre)_Lahari,Total Production (Tons)_Lahari,Contract Labor Expense ($)_Lahari,Hired Crop Worker Wage ($/hr)_Lahari,Hired Labor Hours Worked (hrs/week)_Lahari,Total Hired Workers_Lahari,Migrant Workers_Lahari,Estimated Crop Labor Hours,Price (USD/Pound),VISA_APPROVALS,VISA_DENIALS,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,Total Approved Workers,High Restriction Workers,Moderate Restriction Workers,No Restriction Workers,AEWR 2024 ($),U.S. Born,Foreign Born: Citizen,FOREIGNB,AGE,currstat,ACCOMP,HHSPOUSE,HHKID,HHPARENT
2023,IN,Corn,5.1562,257.81,0,12.91,0.0,0,0.0,0.0,0.8,129,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IN,Corn,5.1562,257.81,0,12.91,0.0,0,0.0,0.0,0.8,129,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IN,Corn,5.1562,257.81,0,12.91,0.0,0,0.0,0.0,0.8,129,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IN,Corn,5.1562,257.81,0,12.91,0.0,0,0.0,0.0,0.8,129,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IN,Corn,5.1562,257.81,0,12.91,0.0,0,0.0,0.0,0.8,129,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IN,Corn,5.1562,257.81,0,12.91,0.0,0,0.0,0.0,0.8,129,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IN,Corn,5.1562,257.81,0,12.91,0.0,0,0.0,0.0,0.8,129,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IN,Corn,5.1562,257.81,0,12.91,0.0,0,0.0,0.0,0.8,129,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IA,Corn,5.1054,255.27,0,12.91,0.0,0,0.0,0.0,0.8,328,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IA,Corn,5.1054,255.27,0,12.91,0.0,0,0.0,0.0,0.8,328,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IA,Corn,5.1054,255.27,0,12.91,0.0,0,0.0,0.0,0.8,328,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IA,Corn,5.1054,255.27,0,12.91,0.0,0,0.0,0.0,0.8,328,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IA,Corn,5.1054,255.27,0,12.91,0.0,0,0.0,0.0,0.8,328,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IA,Corn,5.1054,255.27,0,12.91,0.0,0,0.0,0.0,0.8,328,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,IA,Corn,5.1054,255.27,0,12.91,0.0,0,0.0,0.0,0.8,328,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KS,Corn,3.0226,151.13,0,12.91,0.0,0,0.0,0.0,0.8,411,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KS,Corn,3.0226,151.13,0,12.91,0.0,0,0.0,0.0,0.8,411,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KS,Corn,3.0226,151.13,0,12.91,0.0,0,0.0,0.0,0.8,411,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KS,Corn,3.0226,151.13,0,12.91,0.0,0,0.0,0.0,0.8,411,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KS,Corn,3.0226,151.13,0,12.91,0.0,0,0.0,0.0,0.8,411,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KS,Corn,3.0226,151.13,0,12.91,0.0,0,0.0,0.0,0.8,411,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KS,Corn,3.0226,151.13,0,12.91,0.0,0,0.0,0.0,0.8,411,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KS,Corn,3.0226,151.13,0,12.91,0.0,0,0.0,0.0,0.8,411,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KY,Corn,4.7498,237.49,0,12.91,0.0,0,0.0,0.0,0.8,520,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KY,Corn,4.7498,237.49,0,12.91,0.0,0,0.0,0.0,0.8,520,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KY,Corn,4.7498,237.49,0,12.91,0.0,0,0.0,0.0,0.8,520,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KY,Corn,4.7498,237.49,0,12.91,0.0,0,0.0,0.0,0.8,520,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KY,Corn,4.7498,237.49,0,12.91,0.0,0,0.0,0.0,0.8,520,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,KY,Corn,4.7498,237.49,0,12.91,0.0,0,0.0,0.0,0.8,520,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,LA,Corn,4.445,222.25,0,12.91,0.0,0,0.0,0.0,0.8,2932,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,LA,Corn,4.445,222.25,0,12.91,0.0,0,0.0,0.0,0.8,2932,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,LA,Corn,4.445,222.25,0,12.91,0.0,0,0.0,0.0,0.8,2932,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,LA,Corn,4.445,222.25,0,12.91,0.0,0,0.0,0.0,0.8,2932,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,LA,Corn,4.445,222.25,0,12.91,0.0,0,0.0,0.0,0.8,2932,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MD,Corn,4.191,209.55,0,12.91,0.0,0,0.0,0.0,0.8,178,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MD,Corn,4.191,209.55,0,12.91,0.0,0,0.0,0.0,0.8,178,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MD,Corn,4.191,209.55,0,12.91,0.0,0,0.0,0.0,0.8,178,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MD,Corn,4.191,209.55,0,12.91,0.0,0,0.0,0.0,0.8,178,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MD,Corn,4.191,209.55,0,12.91,0.0,0,0.0,0.0,0.8,178,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MD,Corn,4.191,209.55,0,12.91,0.0,0,0.0,0.0,0.8,178,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MD,Corn,4.191,209.55,0,12.91,0.0,0,0.0,0.0,0.8,178,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MI,Corn,4.2672,213.36,0,12.91,0.0,0,0.0,0.0,0.8,1280,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MI,Corn,4.2672,213.36,0,12.91,0.0,0,0.0,0.0,0.8,1280,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MI,Corn,4.2672,213.36,0,12.91,0.0,0,0.0,0.0,0.8,1280,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MI,Corn,4.2672,213.36,0,12.91,0.0,0,0.0,0.0,0.8,1280,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MI,Corn,4.2672,213.36,0,12.91,0.0,0,0.0,0.0,0.8,1280,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MI,Corn,4.2672,213.36,0,12.91,0.0,0,0.0,0.0,0.8,1280,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MI,Corn,4.2672,213.36,0,12.91,0.0,0,0.0,0.0,0.8,1280,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MN,Corn,4.699,234.95,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MN,Corn,4.699,234.95,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MN,Corn,4.699,234.95,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MN,Corn,4.699,234.95,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MN,Corn,4.699,234.95,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MN,Corn,4.699,234.95,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MN,Corn,4.699,234.95,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MN,Corn,4.699,234.95,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MS,Corn,4.5974,229.87,0,12.91,0.0,0,0.0,0.0,0.8,1062,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MS,Corn,4.5974,229.87,0,12.91,0.0,0,0.0,0.0,0.8,1062,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MS,Corn,4.5974,229.87,0,12.91,0.0,0,0.0,0.0,0.8,1062,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MS,Corn,4.5974,229.87,0,12.91,0.0,0,0.0,0.0,0.8,1062,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MS,Corn,4.5974,229.87,0,12.91,0.0,0,0.0,0.0,0.8,1062,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MS,Corn,4.5974,229.87,0,12.91,0.0,0,0.0,0.0,0.8,1062,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MO,Corn,3.8862,194.31,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MO,Corn,3.8862,194.31,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MO,Corn,3.8862,194.31,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MO,Corn,3.8862,194.31,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MO,Corn,3.8862,194.31,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MO,Corn,3.8862,194.31,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MO,Corn,3.8862,194.31,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MO,Corn,3.8862,194.31,0,12.91,0.0,0,0.0,0.0,0.8,322,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MT,Corn,3.2766,163.83,0,12.91,0.0,0,0.0,0.0,0.8,442,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MT,Corn,3.2766,163.83,0,12.91,0.0,0,0.0,0.0,0.8,442,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MT,Corn,3.2766,163.83,0,12.91,0.0,0,0.0,0.0,0.8,442,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,MT,Corn,3.2766,163.83,0,12.91,0.0,0,0.0,0.0,0.8,442,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NE,Corn,4.6228,231.14,0,12.91,0.0,0,0.0,0.0,0.8,476,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NE,Corn,4.6228,231.14,0,12.91,0.0,0,0.0,0.0,0.8,476,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NE,Corn,4.6228,231.14,0,12.91,0.0,0,0.0,0.0,0.8,476,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NE,Corn,4.6228,231.14,0,12.91,0.0,0,0.0,0.0,0.8,476,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NE,Corn,4.6228,231.14,0,12.91,0.0,0,0.0,0.0,0.8,476,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NE,Corn,4.6228,231.14,0,12.91,0.0,0,0.0,0.0,0.8,476,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NE,Corn,4.6228,231.14,0,12.91,0.0,0,0.0,0.0,0.8,476,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NE,Corn,4.6228,231.14,0,12.91,0.0,0,0.0,0.0,0.8,476,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NJ,Corn,4.2672,213.36,0,12.91,0.0,0,0.0,0.0,0.8,231,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NJ,Corn,4.2672,213.36,0,12.91,0.0,0,0.0,0.0,0.8,231,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NJ,Corn,4.2672,213.36,0,12.91,0.0,0,0.0,0.0,0.8,231,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NJ,Corn,4.2672,213.36,0,12.91,0.0,0,0.0,0.0,0.8,231,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NM,Corn,3.937,196.85,0,12.91,0.0,0,0.0,0.0,0.8,116,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NM,Corn,3.937,196.85,0,12.91,0.0,0,0.0,0.0,0.8,116,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NM,Corn,3.937,196.85,0,12.91,0.0,0,0.0,0.0,0.8,116,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NM,Corn,3.937,196.85,0,12.91,0.0,0,0.0,0.0,0.8,116,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NY,Corn,4.0386,201.93,0,12.91,0.0,0,0.0,0.0,0.8,572,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NY,Corn,4.0386,201.93,0,12.91,0.0,0,0.0,0.0,0.8,572,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NY,Corn,4.0386,201.93,0,12.91,0.0,0,0.0,0.0,0.8,572,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NY,Corn,4.0386,201.93,0,12.91,0.0,0,0.0,0.0,0.8,572,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NY,Corn,4.0386,201.93,0,12.91,0.0,0,0.0,0.0,0.8,572,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NY,Corn,4.0386,201.93,0,12.91,0.0,0,0.0,0.0,0.8,572,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NY,Corn,4.0386,201.93,0,12.91,0.0,0,0.0,0.0,0.8,572,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NY,Corn,4.0386,201.93,0,12.91,0.0,0,0.0,0.0,0.8,572,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NC,Corn,3.7338,186.69,0,12.91,0.0,0,0.0,0.0,0.8,1092,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NC,Corn,3.7338,186.69,0,12.91,0.0,0,0.0,0.0,0.8,1092,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NC,Corn,3.7338,186.69,0,12.91,0.0,0,0.0,0.0,0.8,1092,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NC,Corn,3.7338,186.69,0,12.91,0.0,0,0.0,0.0,0.8,1092,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,NC,Corn,3.7338,186.69,0,12.91,0.0,0,0.0,0.0,0.8,1092,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,ND,Corn,3.6322,181.61,0,12.91,0.0,0,0.0,0.0,0.8,494,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,ND,Corn,3.6322,181.61,0,12.91,0.0,0,0.0,0.0,0.8,494,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,ND,Corn,3.6322,181.61,0,12.91,0.0,0,0.0,0.0,0.8,494,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,ND,Corn,3.6322,181.61,0,12.91,0.0,0,0.0,0.0,0.8,494,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,ND,Corn,3.6322,181.61,0,12.91,0.0,0,0.0,0.0,0.8,494,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,ND,Corn,3.6322,181.61,0,12.91,0.0,0,0.0,0.0,0.8,494,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,ND,Corn,3.6322,181.61,0,12.91,0.0,0,0.0,0.0,0.8,494,3,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OH,Corn,5.0292,251.46,0,12.91,0.0,0,0.0,0.0,0.8,567,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OH,Corn,5.0292,251.46,0,12.91,0.0,0,0.0,0.0,0.8,567,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OH,Corn,5.0292,251.46,0,12.91,0.0,0,0.0,0.0,0.8,567,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OH,Corn,5.0292,251.46,0,12.91,0.0,0,0.0,0.0,0.8,567,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OH,Corn,5.0292,251.46,0,12.91,0.0,0,0.0,0.0,0.8,567,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OH,Corn,5.0292,251.46,0,12.91,0.0,0,0.0,0.0,0.8,567,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OK,Corn,3.7846,189.23,0,12.91,0.0,0,0.0,0.0,0.8,315,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OK,Corn,3.7846,189.23,0,12.91,0.0,0,0.0,0.0,0.8,315,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OK,Corn,3.7846,189.23,0,12.91,0.0,0,0.0,0.0,0.8,315,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OK,Corn,3.7846,189.23,0,12.91,0.0,0,0.0,0.0,0.8,315,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OK,Corn,3.7846,189.23,0,12.91,0.0,0,0.0,0.0,0.8,315,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OK,Corn,3.7846,189.23,0,12.91,0.0,0,0.0,0.0,0.8,315,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OK,Corn,3.7846,189.23,0,12.91,0.0,0,0.0,0.0,0.8,315,1,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OR,Corn,5.4356,271.78,0,12.91,0.0,0,0.0,0.0,0.8,458,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OR,Corn,5.4356,271.78,0,12.91,0.0,0,0.0,0.0,0.8,458,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OR,Corn,5.4356,271.78,0,12.91,0.0,0,0.0,0.0,0.8,458,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,OR,Corn,5.4356,271.78,0,12.91,0.0,0,0.0,0.0,0.8,458,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,PA,Corn,3.9878,199.39,0,12.91,0.0,0,0.0,0.0,0.8,152,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,PA,Corn,3.9878,199.39,0,12.91,0.0,0,0.0,0.0,0.8,152,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,PA,Corn,3.9878,199.39,0,12.91,0.0,0,0.0,0.0,0.8,152,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,PA,Corn,3.9878,199.39,0,12.91,0.0,0,0.0,0.0,0.8,152,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,PA,Corn,3.9878,199.39,0,12.91,0.0,0,0.0,0.0,0.8,152,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,PA,Corn,3.9878,199.39,0,12.91,0.0,0,0.0,0.0,0.8,152,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,PA,Corn,3.9878,199.39,0,12.91,0.0,0,0.0,0.0,0.8,152,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,SC,Corn,3.81,190.5,0,12.91,0.0,0,0.0,0.0,0.8,1109,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
2023,SC,Corn,3.81,190.5,0,12.91,0.0,0,0.0,0.0,0.8,1109,0,181563.0,1220.0,27898.0,2060.0,209461.0,157095.75,188514.9,209461.0,16.32,,,,,,,,,
